legacy_detail_id,order_no,defect_code,symptom,critical_rank,quantity
2dcff3dd,QC26051192,12327,รอยขีด/scratch mark,Minor,2
135119f3,QC26051192,12309,จุดสี/color dot,Minor,1
2b4b4480,QC26051193,12303,รอยย่น/Wrinkle,Minor,58
d4245d0c,QC26051193,12309,จุดสี/color dot,Minor,1
e928cb64,QC26041136,"12308 , 12346","สีไม่ตรง STD /Color off Standard , คราบกาว/glue stains",Minor,195
1660019a,QC26041136,"12308 , 12346 , 12301","รอยด่าง/stain spot , สีไม่ตรง STD /Color off Standard , คราบกาว/glue stains",Minor,2
aa6ef9cd,QC26041136,"12308 , 12346 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot , คราบกาว/glue stains",Minor,3
5b42599a,QC26041137,12323,งอ/Bend,Minor,35
3b895859,QC26041137,12122,ยับ/Wrinkle,Minor,1
87b62433,QC26051195,12310,ฝุ่น/Dust,Minor,489
5761420b,QC26051195,12349,เอียง/sloping,Minor,5
c49355ee,QC26051195,12324,เสียรูปทรง/Deform,Minor,5
5ac19f79,QC26051195,12107,ประกอบไม่สุด/Assembled not complete,Minor,1
11ad0cfc,QC26041153,12308,สีไม่ตรง STD /Color off Standard,Minor,13
74498c64,QC26051205,12308,สีไม่ตรง STD /Color off Standard,Minor,162
90047c34,QC26051205,12312,คราบสกปรก/Dirty,Minor,31
ef6f2be9,QC26051205,12309,จุดสี/color dot,Minor,4
a1456a83,QC26051205,12340,เปื้อนตัวยา / stain bulk,Minor,2
fad289cc,QC26051205,12310,ฝุ่น/Dust,Minor,1
bb1f0c70,QC26041178,12308,สีไม่ตรง STD /Color off Standard,Minor,40
957e884f,QC26041179,11009,พิมพ์ถลอก/Printing Peel off,Minor,3
28010b37,QC26041180,12309,จุดสี/color dot,Minor,45
71019260,QC26041181,12301,รอยด่าง/stain spot,Minor,315
f8dde9de,QC26051206,12308,สีไม่ตรง STD /Color off Standard,Minor,178
d2774f33,QC26051206,12306,ร้าว/crack,Critical,21
186938d5,QC26051206,12346,คราบกาว/glue stains,Minor,1
2b8f51c7,QC26051224,12324,เสียรูปทรง/Deform,Minor,3
de1f8784,QC26051225,12303,รอยย่น/Wrinkle,Minor,7
b8294e91,QC26051226,12309,จุดสี/color dot,Minor,1
6b52509b,QC26051227,12304,ถลอก/Peel off,Minor,1
898b58bb,QC26051228,12310,ฝุ่น/Dust,Minor,1
2c7bf417,QC26051229,12309,จุดสี/color dot,Minor,27
ba7c43c0,QC26051229,12310,ฝุ่น/Dust,Minor,4
01bee8be,QC26051229,12322,แหว่ง/chip,Minor,2
bd2cfaa8,QC26051229,12312,คราบสกปรก/Dirty,Minor,1
a2c009c8,QC26051230,12308,สีไม่ตรง STD /Color off Standard,Minor,315
96efb2a1,QC26051231,12308,สีไม่ตรง STD /Color off Standard,Minor,315
9f8c8b1b,QC26051233,12308,สีไม่ตรง STD /Color off Standard,Minor,314
8dd463e4,QC26051233,12127,ประกอบไม่สนิท / Incomplete,Major,1
8a74b3b6,QC26051234,12308,สีไม่ตรง STD /Color off Standard,Minor,315
c3e25012,QC26051235,12312,คราบสกปรก/Dirty,Minor,314
15d57c1d,QC26051235,"12310 , 12308","สีไม่ตรง STD /Color off Standard , ฝุ่น/Dust",Minor,1
d5e9e0a0,QC26051236,"11007 , 12308","พิมพ์หนา/Printing too thick , สีไม่ตรง STD /Color off Standard",Minor,623
9fe22d0c,QC26051236,"12329 , 12308 , 11007","พิมพ์หนา/Printing too thick , สีไม่ตรง STD /Color off Standard , รูเล็ก/Small hole",Minor,5
756ff3c5,QC26051236,"12322 , 12309 , 11007","พิมพ์หนา/Printing too thick , จุดสี/color dot , แหว่ง/chip",Minor,1
b260446b,QC26051236,"12356 , 12308 , 12322","สีไม่ตรง STD /Color off Standard , แหว่ง/chip , เส้นผม/hair",Critical,1
957ec99a,QC26051237,12308,สีไม่ตรง STD /Color off Standard,Minor,199
76cd3662,QC26051237,"12312 , 12308","สีไม่ตรง STD /Color off Standard , คราบสกปรก/Dirty",Minor,1
e5dbfe2d,QC26051238,12308,สีไม่ตรง STD /Color off Standard,Minor,460
94f1e076,QC26051238,"12308 , 12321","สีไม่ตรง STD /Color off Standard , พลาสติกยื่น/scrap plastic",Minor,36
6769bac8,QC26051238,"12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,3
43e6a15d,QC26051238,"12308 , 12324","สีไม่ตรง STD /Color off Standard , เสียรูปทรง/Deform",Major,1
8fa7512d,QC26051239,"12339 , 11003 , 12308","พิมพ์ซ้อน/Printing overlap , สีไม่ตรง STD./Color off Standard , ไม่เหมือน STD./ not same STD.",Minor,297
7c382591,QC26051239,"12339 , 11003 , 12308 , 12315","พิมพ์ซ้อน/Printing overlap , สีไม่ตรง STD /Color off Standard , ฟองอากาศ/Bubble , ไม่เหมือน STD./ not same STD.",Minor,18
40f9d6dd,QC26051240,"12339 , 11003 , 12308","พิมพ์ซ้อน/Printing overlap , สีไม่ตรง STD./Color off Standard , ไม่เหมือน STD./ not same STD.",Minor,294
414683dc,QC26051240,"12339 , 11003 , 12308 , 12315","พิมพ์ซ้อน/Printing overlap , สีไม่ตรง STD /Color off Standard , ฟองอากาศ/Bubble , ไม่เหมือน STD./ not same STD.",Minor,21
e770d57e,QC26051241,12349,เอียง/sloping,Minor,6
45aa3eba,QC26051241,12107,ประกอบไม่สุด/Assembled not complete,Minor,1
57458395,QC26051242,"11008 , 12308","พิมพ์บาง/Printing too thin , สีไม่ตรง STD /Color off Standard",Minor,625
f812a8f6,QC26051242,"11008 , 12308 , 12332","พิมพ์บาง/Printing too thin , สีไม่ตรง STD /Color off Standard , ประกายเงิน/silver streak",Minor,2
a2172d8e,QC26051242,"11008 , 12308 , 12324","พิมพ์บาง/Printing too thin , สีไม่ตรง STD /Color off Standard , เสียรูปทรง/Deform",Major,1
7f35eafb,QC26051242,"11008 , 12308 , 12327","พิมพ์บาง/Printing too thin , สีไม่ตรง STD /Color off Standard , รอยขีด/scratch mark",Minor,1
6f32e7a3,QC26051242,"11008 , 12308 , 11009","พิมพ์บาง/Printing too thin , พิมพ์ถลอก/Printing Peel off , สีไม่ตรง STD /Color off Standard",Minor,1
3f214bf0,QC26051243,12308,สีไม่ตรง STD /Color off Standard,Minor,311
58eac497,QC26051243,"12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,4
afe114b8,QC26051244,12308,สีไม่ตรง STD /Color off Standard,Minor,398
2a7af5f2,QC26051244,"12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,2
ed912fb7,QC26051245,12308,สีไม่ตรง STD /Color off Standard,Minor,301
6e4fb64f,QC26051245,"12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,68
9de85628,QC26051245,"12308 , 12301","รอยด่าง/stain spot , สีไม่ตรง STD /Color off Standard",Minor,31
e8e67513,QC26051246,"12339 , 12308","สีไม่ตรง STD /Color off Standard , ไม่เหมือน STD./ not same STD.",Minor,331
91ea9de5,QC26051246,"12339 , 12308 , 12304","ถลอก/Peel off , สีไม่ตรง STD /Color off Standard , ไม่เหมือน STD./ not same STD.",Minor,54
774848ee,QC26051246,"12339 , 12308 , 12327","สีไม่ตรง STD /Color off Standard , รอยขีด/scratch mark , ไม่เหมือน STD./ not same STD.",Minor,6
1f324613,QC26051246,"12339 , 12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot , ไม่เหมือน STD./ not same STD.",Minor,6
411c919f,QC26051246,"12339 , 12308 , 12346","สีไม่ตรง STD./Color off Standard , ไม่เหมือน STD./ not same STD. , คราบกาว/glue stains",Minor,1
7dca8358,QC26051246,"12339 , 12308 , 12312","สีไม่ตรง STD /Color off Standard , คราบสกปรก/Dirty , ไม่เหมือน STD./ not same STD.",Minor,1
ad485b13,QC26051246,"12339 , 12308 , 12326","สีไม่ตรง STD /Color off Standard , บิ่น/chip , ไม่เหมือน STD./ not same STD.",Major,1
e46fd446,QC26051247,12308,สีไม่ตรง STD /Color off Standard,Minor,291
cfdd12b4,QC26051247,"12308 , 11009","พิมพ์ถลอก/Printing Peel off , สีไม่ตรง STD /Color off Standard",Minor,24
b8c766e7,QC26051248,12308,สีไม่ตรง STD /Color off Standard,Minor,313
a6700be1,QC26051248,"12308 , 12340","สีไม่ตรง STD /Color off Standard , เปื้อนตัวยา / stain bulk",Minor,2
3b95ba92,QC26051249,12308,สีไม่ตรง STD /Color off Standard,Minor,75
2cad5795,QC26051249,12309,จุดสี/color dot,Minor,5
350e51bc,QC26051250,12308,สีไม่ตรง STD /Color off Standard,Minor,1000
3ec3c9a8,QC26051251,12312,คราบสกปรก/Dirty,Minor,2
00a9797a,QC26051252,12371,ไขที่เนื้อยา,Minor,7
93be0f9b,QC26051252,11009,พิมพ์ถลอก/Printing Peel off,Minor,1
a6f31053,QC26051252,12372,โดนความร้อน/Has mark from heat,Minor,1
a0a3cbf3,QC26051252,12327,รอยขีด/scratch mark,Minor,7
b4db43d4,QC26051252,12351,คราบน้ำ/water stains,Minor,5
23be1b64,QC26051252,12315,ฟองอากาศ/Bubble,Minor,5
6e2bbd4d,QC26051252,12304,ถลอก/Peel off,Minor,2
f30c3cb3,QC26051253,11003,พิมพ์ซ้อน/Printing overlap,Minor,29
fa2d3b4c,QC26051253,12312,คราบสกปรก/Dirty,Minor,2
13a35560,QC26051254,12312,คราบสกปรก/Dirty,Minor,40
a60e370d,QC26051254,12321,พลาสติกยื่น/scrap plastic,Minor,3
24b252c2,QC26051255,12321,พลาสติกยื่น/scrap plastic,Minor,36
a3e87ebc,QC26051256,12308,สีไม่ตรง STD /Color off Standard,Minor,200
0f347dd6,QC26060001,"12312 , 12308","สีไม่ตรง STD /Color off Standard , คราบสกปรก/Dirty",Minor,31
5240dd99,QC26060001,12308,สีไม่ตรง STD /Color off Standard,Minor,162
8e3c09c8,QC26051257,12308,สีไม่ตรง STD /Color off Standard,Minor,164
2a79c61e,QC26051257,"12308 , 12351","สีไม่ตรง STD /Color off Standard , คราบน้ำ/water stains",Minor,32
727400c3,QC26051257,"12308 , 12304","ถลอก/Peel off , สีไม่ตรง STD /Color off Standard",Minor,3
c69a4e28,QC26051257,"12308 , 12315","สีไม่ตรง STD /Color off Standard , ฟองอากาศ/Bubble",Minor,1
1c36b64d,QC26051258,12308,สีไม่ตรง STD /Color off Standard,Minor,50
6aaa4f32,QC26051259,12308,สีไม่ตรง STD /Color off Standard,Minor,125
ab7473f6,QC26051260,12308,สีไม่ตรง STD /Color off Standard,Minor,50
4bcef36d,QC26051261,12309,จุดสี/color dot,Minor,3
3a849d63,QC26051264,12308,สีไม่ตรง STD /Color off Standard,Minor,468
b893bbb5,QC26051264,"12308 , 12315","สีไม่ตรง STD /Color off Standard , ฟองอากาศ/Bubble",Minor,468
c9a255ba,QC26051265,12308,สีไม่ตรง STD /Color off Standard,Minor,200
efc2296d,QC26051195,12310,ฝุ่น/Dust,Minor,489
282b6a99,QC26051195,"11310 , 12349","ฝุ่น/Dust , เอียง/sloping",Minor,5
88bcdf03,QC26051195,"12310 , 12324","ฝุ่น/Dust , เสียรูปทรง/Deform",Major,5
e3805542,QC26051195,"12310 , 12107","ประกอบไม่สุด/Assembled not complete , ฝุ่น/Dust",Minor,1
ca36e87f,QC26051193,12303,รอยย่น/Wrinkle,Minor,58
997b2f56,QC26051193,12309,จุดสี/color dot,Minor,1
0897b090,QC26051205,12308,สีไม่ตรง STD /Color off Standard,Minor,81
59917be2,QC26051205,"12308 , 12312","สีไม่ตรง STD /Color off Standard , คราบสกปรก/Dirty",Minor,31
2276ebc2,QC26051205,"12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,4
1c0f4071,QC26051205,"12308 , 11340","สีไม่ตรง STD /Color off Standard , เปื้อนตัวยา / stain bulk",Minor,2
e147566a,QC26051205,"12308 , 12310","สีไม่ตรง STD /Color off Standard , ฝุ่น/Dust",Minor,1
bd26ade5,QC26041153,12308,สีไม่ตรง STD /Color off Standard,Minor,13
b8005c12,QC26051206,12308,สีไม่ตรง STD /Color off Standard,Minor,178
1e6ddf66,QC26051206,"12308 , 12306","ร้าว/crack , สีไม่ตรง STD /Color off Standard",Critical,21
02a95881,QC26051206,"12308 , 12346","สีไม่ตรง STD /Color off Standard , คราบกาว/glue stains",Minor,1
e9245aef,QC26060001,12312,คราบสกปรก/Dirty,Minor,48
f25ec4ae,QC26060001,12309,จุดสี/color dot,Minor,28
ab0f9881,QC26060001,11010,พิมพ์แตก/Printing cracked,Minor,3
2f85fbb6,QC26060001,11009,พิมพ์ถลอก/Printing Peel off,Minor,1
fd1c944f,QC26060001,12341,เปื้อนสี / stain color,Minor,102
b39f5ed6,QC26060002,11010,พิมพ์แตก/Printing cracked,Minor,23
957a471d,QC26060002,12301,รอยด่าง/stain spot,Minor,10
be0fbb6a,QC26060003,12308,สีไม่ตรง STD /Color off Standard,Minor,314
927d68c6,QC26060003,12356,เส้นผม/hair,Critical,1
ef2fd62f,QC26060004,12308,สีไม่ตรง STD /Color off Standard,Minor,314
0da6b80b,QC26060004,"12308 , 12326","สีไม่ตรง STD /Color off Standard , บิ่น/chip",Major,1
238f3a9f,QC26060006,12308,สีไม่ตรง STD /Color off Standard,Minor,259
c607ca79,QC26060006,"12308 , 12304","สีไม่ตรง STD /Color off Standard , ถลอก/Peel off",Minor,46
59447b68,QC26060006,"12308 , 12371","สีไม่ตรง STD /Color off Standard , ไขที่เนื้อยา",Minor,6
3d9a1339,QC26060006,"12308 , 12327","สีไม่ตรง STD /Color off Standard , รอยขีด/scratch mark",Minor,4
45109ec8,QC26051269,12309,จุดสี/color dot,Minor,38
0809455c,QC26060007,12321,พลาสติกยื่น/scrap plastic,Minor,42
efb34979,QC26060007,12324,เสียรูปทรง/Deform,Major,1
dd9a7f5a,QC26060007,12312,คราบสกปรก/Dirty,Minor,1
2a3474e7,QC26060010,12322,แหว่ง/chip,Minor,24
848dbbdd,QC26060010,12310,ฝุ่น/Dust,Minor,4
5235ec82,QC26060010,12309,จุดสี/color dot,Minor,2
457bb07d,QC26060012,11010,พิมพ์แตก/Printing cracked,Minor,37
0123fb03,QC26060015,"12310 , 12312","ฝุ่น/Dust , คราบสกปรก/Dirty",Minor,1
6f649fc4,QC26060015,12312,คราบสกปรก/Dirty,Minor,46
10dd78c2,QC26060016,12308,สีไม่ตรง STD /Color off Standard,Minor,632
38687140,QC26060016,"12308 , 12312 , 12339","สีไม่ตรง STD./Color off Standard , ไม่เหมือน STD./ not same STD. , คราบสกปรก/Dirty",Minor,3
